"","id","lyrics","artist","song","album","genre","year"
"191240",191423,"Where the river cross crosses the lake Where the words jump off my pen and into your pages Do you think just like that you can divide this You as yours me as mine to before we were us If the rain has to separate from itself Does it say Pick out your cloud Pick out your cloud Voice 1 I'm going to stay right here I'm going to stay with this I'm going to stay right here I'm going to stay with this I'm going to stay right here Voice 2 If there is a horizontal line That runs from the map off your body Straight through the land Shooting up right through my heart Will this horizontal line When asked know how to find Where you end where I begin Pick out your cloud How light can play and form a ring I found I found I found a thrill Of rain that can change bows into arrows I found I found I found a thrill Who we were isn't lost before we were us Indigo is his own Blue always knew this If the rain has to separate from itself Does it say Pick out your cloud Pick out your cloud Voice 1 I'm going to stay right here I'm going to stay with this I'm going to stay right here I'm going to stay with this I'm going to stay right here Voice 2 If there is a horizontal line That runs from the map off your body Straight through the land Shooting up right through my heart Will this horizontal line When asked know how to find Where you end where I begin Pick out your cloud If the rain has to separate from itself Does it say Pick out your cloud","Krizz_Kaliko","In My Dreams","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191241",191424,"I know you know every desperado and sharp shooter In the West you say that I can't see behind the mask Of those who call themselves the good guys in this Who take and take So are you with me or not you say This time decide Balmy days sweet sangria She's been gone have you seen her Seorita shyly turning away Leaving me our fading flame Yeah you think about that What you believe in it matters now to you and me What you believe in I'm taking in I said I'm taking in What you believe in it matters now to you and me Before sundown the Mexicans leave San Antone The car will then drop him at the border the breaking point I know your people have suffered time and time again But what about I ask you now the innocents on both sides Balmy days sweet sangria She's been gone have you seen her Seorita shyly turning away Leaving me our fading flame Yeah you think about that What you believe in it matters now to you and me What you believe in 'cause I'm taking in you say I'm taking in What you believe in it matters now to you and me So give me give me give me a no window I ask you give me give me give me a bloodless road Tell me tell me tell me why does does someone Have to have to have to lose","Krizz_Kaliko","Ack-A-Donkey","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191242",191425,"Don't make me come to Vegas Don't make me pull you out of his bed I am vigilant that it will not be you On the menu he's serving up for his friends Don't make me come to Vegas Don't make me pull him out of your head Athena will attest that it could be done And it has been done and I think that I am up to it And the Jacaranda tree She is telling me of the trouble you're in Just by the way she bends Remember dancing and wondering as you were swaying What kind of woman you'd be a hrefwikiDorisDayQueSeraSera titleDoris DayQue Sera Sera classmwredirectWhat will be will bea Over my dead body Slip through your hand slip through your hand Again and again My old flame was a jester and a joker And as dealer of men they called him the prince A prince of black jacks and of women And of anything that slipped into his hands And the ranches and the mustangs And the way you said You can't have all this except for me You see Lady Luck is my mistress And you'll have to play second to her wish And the Jacaranda tree Is telling me it's not over yet Just by the way she bends If you come breezing through You said I'll know that it's you By the taste on my lips Bet on the desert's kiss I could slip through your net Over my dead body Slip through your hand slip through your hand Again and again Slip through your hand slip through your hand Again and again Don't make me come to Vegas Don't make me come to Vegas Don't make me come to Vegas","Krizz_Kaliko","Rejection","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191243",191426,"In our hand an old old old thread Trail of Blood and Amens Greed is the gift for the sons of the songs Hear this prayer of the wampum This is the tie that will bind us","Krizz_Kaliko","Freaks","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191244",191427,"Oh oh oh Oh oh oh Oh oh oh Oh oh oh Not saying not charmed at all Not saying that you weren't worth the fall But I was alone when I knew it was real Down the canyon when I knew I had come To the line through the dawn to the light To the turn when you said you could drive all night Drive all night So I let Crazy take a spin Then I let Crazy settle in Kicked off my shoes shut reason out He said First let's just unzip your religion down Oh oh oh Oh oh oh Found that I I craved at all Saw me melt into your native shelter Where you carved my name Paper tigers scare me and came Alive through the dawn to the light To the turn when you said you could drive all night Drive all night So I let Crazy take a spin Then I let Crazy settle in Kicked off my shoes shut reason out He said First let's just unzip your religion down So I let Crazy pull me in Then I let Crazy take his spin Kicked off my shoes shut reason out He said First let's just unzip your religion down Heard that you were once Temptation's girl And as soon as you have rearranged the mess in your head He will show up looking sane perfectly sane If I know Crazy","Krizz_Kaliko","Get Active","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191245",191428,"Carbonmade found her at the end of a chain Time to race she said Race the downhill Behind crystalline irises loons can dive Where the world bleeds white Just keep your eyes on her Keep don't look away Keep your eyes on Her horizon Bear Claw Free Fall A Gunner's View Black and blue shred in ribbons of lithium Blow by blow her mind cut in sheets Layers deep now unravelling Just keep your eyes on her Keep don't look away Keep your eyes on Her horizon Get me Neil on the line No I can't hold Have him read Snow Glass Apples Where nothing is what it seems Little Sis you must crack this He says to me You must go in again Carbonmade only wants to be unmade Blade to ice it's double diamond time And keep your eyes on her Keep don't look away Keep your eyes on her horizon On her eyes On her horizon","Krizz_Kaliko","All Gas No Brakes","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191246",191429,"Strange Thought I knew you well Thought I had read the sky Thought I had read a change in your eyes So strange Woke up to a world That I am not a part Except when I can play it's stranger After all what were you really looking for And I wonder when will I learn when will I learn Blue isn't red everybody knows this And I wonder when will I learn when will I learn Guess I was in deeper than I thought I was If I have enough love for the both of us Just stay You said we'll build a nest So I left my life Tried on your friends tried on your opinions So when The bridges froze and you Did not come home I put a snowflake under a microscope After all what was I really looking for And I wonder when will I learn when will I learn Maybe my wish knew better than I did And I wonder when will I learn when will I learn Guess I was in deeper than I thought I was If I have enough love for the both of us So strange Now I'm finally in The party has begun It's not like I can feel you still But strange What I will leave behind You call me one more time But now I must be leaving","Krizz_Kaliko","Get It Girl","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191247",191430,"Nothing here to fear I'm just sitting around being foolish when there is work to be done Just a hangup call And the quiet breathing of our Persian we call Cajun on a Wednesday So we go from year to year with secrets we've been keeping Though you say you're not a Templar man Seems as if we're circling for very different reasons But one day the eagle has to land Out past the fountain a left by the station I start the day in the usual way Then think well why not and stop for a coffee And begin to recall things that you say No one's at the door You suggest a ghost perhaps a phantom I agree with this in part Something is with us I can't put my finger on is Thumbelina size ten on a Wednesday So we go from year to year with secrets we've been keeping Though you say you're not a Templar man You tell me to cheer up you suspect we're oddly even Even still the eagle has to land Out past the fountain a left by the station I start the day in the usual way Then think well why not and stop for a coffee And begin to recall things that you say Pluck up the courage and snap it's gone again I start humming a hrefwikiPrinceWhenDovesCry titlePrinceWhen Doves CryWhen Doves Crya Can someone help me I think that I'm lost here Lost in a place called America","Krizz_Kaliko","Elevator","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191248",191431,"Will my true love wait Till I come Will my true love wait Till I come Tell my darling I'm travelling her way Tell her to wait till I come Will my true love wait in a tower Will my true love wait in a tower If I rest my head in this place 'neath the shady bower Tell my darling I've loved her so long O tell her to wait till I come","Krizz_Kaliko","Get Around","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"191249",191432,"hey Barbara Ella you're the street seller I'm gonna bring you down upon my choo choo train in the morning I had a calling I'm gonna see you again I'll break you down with a solid reason catch on a fire with the more I say I'll be the one come unfearing to a love that I found today that's what I say yea I've been changing my mind I've been wasting my time yeah I've been smoking my load yeah I've been stuck out on the road road yeah your love like a morning sun into my mind baby makes me feel so crazy hey big fella Mr Watermelon I got a mind to frown upon your wicked ways taking money from sister honey I'm gonna wash you away I'll break you down with a solid reason what I know turn a man insane I'll be the one come unfearing I'm in love with your Mademoiselle hell that's what I say yeah I've been changing my mind I've been wasting my time yeah I've been smoking my load I've been sucking on toads yeah your love like a morning sun into my mind baby baby makes me feel sometimes I'm going crazy","Krizz_Kaliko","Simon Says","Krizz_Kaliko:Shock_Treatment_(2010)","Underground Hip Hop","2010"
"192713",192896,"Sorry can be the hardest word When you know youre wrong Shes heard it all before with every word unspoken Each moment comes undone You can feel that she is gone OOO Cant get you out of my mind just cant move on Oh Im broken So this is how I fall Too late for sorry You cant hear me call Oh no now I cant go back its Over over When your hearts not open You cant see what youve got Or you started from It makes no sense that I just turned walked away but I did How did I just give in OOO Cant get you out of my mind just cant move on Oh Im broken So this is how I fall Too late for sorry You cant hear me call Oh no now I cant go back its Over over I should let you know Without you Im so lost All alone so cold without you How did I ever let you go How did I ever let you go Chorus Oh Im broken Too late for sorry Oh no is it really over","Styles_Of_Beyond","Second To None","Styles_Of_Beyond:Razor_Tag_(2007)","Underground Hip Hop","2007"
"192716",192899,"Did you know That I would be all right If I had you by my side Do you know If I got you in my life In you I would confide Something about your love Something about your love Something about your love Cause It's in your eyes And I feel like I've been waiting A thousand nights for you for you Baby you can't hide and I know you feel the same It's in your eyes It's in your eyes it's in your eyes Gonna gonna get u I don't care I don't care whatever Baby you're the ine that I want that I want forever Did you think That it would come to this I'd give in To everything that you desire Cause I know that we were meant to be It's destiney Only with you I feel alive Something about your love Something about your love Something about your love Cause It's in your eyes And I feel like I've been waiting A thousand nights for you for you Baby you can't hide and I know you feel the same It's in your eyes It's in your eyes it's in your eyes Gonna gonna get u I don't care I don't care whatever Baby you're the ine that I want that I want forever When you look at me I can see we are meant together Gonna gonna get you cause I know that it's now or never Cause It's in your eyes And I feel like I've been waiting A thousand nights for you for you Baby you can't hide and I know you feel the same It's in your eyes It's in your eyes it's in your eyes","Styles_Of_Beyond","Journey","Styles_Of_Beyond:Razor_Tag_(2007)","Underground Hip Hop","2007"
"192717",192900,"Oh I'm being followed by a moonshadow Moonshadow moonshadow Leapin' and hopping' on a moonshadow Moonshadow moonshadow And if I ever lose my hands Lose my plough lose my land Yes if I ever lose my hands Oh if I won't have to work no more And if I ever lose my eyes If my colors all run dry Yes if I ever lose my eyes Oh if I won't have to cry no more Oh I'm being followed by a moonshadow Moonshadow moonshadow Leapin' and hopping' on a moonshadow Moonshadow moonshadow And if I ever lose my legs I won't moan and I wont beg Yes if I ever lose my legs Oh if I won't have to walk no more And if I ever lose my mouth All my teeth north and south Yes if I ever lose my mouth Oh if I won't have to talk Did it take long to find me I asked the faithful light Did it take long to find me And are you gonna stay the night Oh I'm being followed by a moonshadow Moonshadow moonshadow Leapin' and hopping' on a moonshadow Moonshadow moonshadow Moonshadow moonshadow Moonshadow moonshadow","Styles_Of_Beyond","Hey You","Styles_Of_Beyond:Razor_Tag_(2007)","Underground Hip Hop","2007"
"195815",196001,"Jesus Year is upon me now But for no one but my child would I die Jesus no more make me lay with a man Than the devil made us both writhe Jesus keeps his brother well With pensions paid by us all When ridding ourselves of our guilt On the guilty we call Have you written of what weve lost Have you written of what Ive told Have you written of what weve lost Have you written of what Ive told Have you written of what weve gained In the misery we now dearly know When Im lowered down alone or with a crowd Tomorrow or a long time from now There will have been choices Ive made With fear greed and shame No one but myself is to blame But I tried my best sometimes I tried a little less Im not the person you want me to be Please take your anger and your disappointment And bury it along with me Please take your anger and your disappointment And bury it along with me","Kutt_Calhoun","Calling My Name","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"195816",196002,"Hey my darlin wont you come back to Harlan Quit makin me feel this way Ive got no excuses and theres no use in Makin me feel this way I saw you and I thought from heaven youd been brought To make me feel this way Now all alone knowin youre gone Makes me feel this way Hey my darlin wont you come back to Harlan Quit makin me feel this way Ive got no excuses and theres no use in Makin me feel this way I said all along that I would be strong Id never feel this way Now all of my love cant bring you back home Makes me feel this way Hey hey youve gone away Like the hills out by my back door Ohh Ohh knowin youve gone My hearts an empty freight car Hey my darlin wont you come back to Harlan Quit makin me feel this way Ive got no excuses and theres no use in Makin me feel this way","Kutt_Calhoun","Dark Knights","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"195817",196003,"Even one big union cant help us now Even one big union cant help us now The lines of blame are tangled far below the ground The minesminds of fame have flown their shiny gold dust all around And even one big union cant help us now Dont it just tear me up to see your children cry When they got ice cream waitin up in the sky Dont the truth look bad up next to a pretty lie If it gets too high to live you know you're free to die Even one big union cant help us now The hand that holds us down we reach out to hold on And which side are you on has got more angles than a pentagon And even one big union cant help us now Dont it just tear me up to see your children cry When they got ice cream waitin up in the sky Dont the truth look bad up next to a pretty lie If it gets too high to live you know you're free to die Even one big union cant help us now The boss says he might let me milk his golden cow And false hope is the seed in the field of greed that we must plow Even one big union cant help us now","Kutt_Calhoun","Redemption","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"195818",196004,"Truth is a tug of war Between you and me And in the middle lies our big dark holes That can suck the dreams from a sleeping baby Some say timing is everything Burnt metal spread across a service road I'm driving towards it and I look away An instant in time plays two distinctly different ways Would you bind my memories in twine Would you drive with me over the state line Would be willing to do the time Their simple messages we will use Either way there is something that you are bound to confuse Would you bind my memories in twine Would you drive with me over the state line Would be willing to do the time Their simple sentences we will choose Either way there is something that you are bound to lose Each day I figure's like the day before Some days I'm content for some I devise a cure To dim the bell I refuse to hear Its constant tolling as it rings inside of my ear Year after year And day after day And year after year And day after year","Kutt_Calhoun","Laughing Stock","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"195819",196005,"When I'm dragged through the mud for the last time Then I know I'll be washed in the blood Way down at the bottom of a slippery slope when I start my decline Fast waters flow I'll be lost in the flood I hear angels behind my shoulder telling me to have no fear I hear voices of athe longdead whisper in my ear Telling me everything I want to hear When I'm dragged through the mud for the last time Then I know I'll be washed in the blood Way down at the bottom of a slippery slope when I start my decline Fast waters flow I'll be lost in the flood Down by the river wher I often stray I heard a little voice calling and I was so afraid Down on my knees where I often stay You go down three times you better come up savedsane","Kutt_Calhoun","Kansas City Shuffle","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"195820",196006,"Your lovely form and fearsome eyes Fuels our war fuels our lies I dreamt of you in a fevers fire Your lovely form was draped in silver wire You always say that stars align Whenever your world bumps into mine I dreamt of you your hands were bound I had to leave you just as you were found Silver hoops of silver wire Every man here was born a liar Shackles made of silver wire Cut them loose and jump into the fire Lets think about your final days So many memories pass my way Ill take your smile but not your blame Can you promise me that you wont curse my name Its in your hands but not in mine Twisting wire twisted lies suits me fine I dreamt of you in a fevers fire Your lovely form was draped in silver wire Silver hoops of silver wire Every man here was born a liar Shackles made of silver wire Cut them loose and jump into the fire","Kutt_Calhoun","Flip Cam","Kutt_Calhoun:Raw_And_Un-Kutt_(2010)","Underground Hip Hop","2010"
"197310",197496,"Next to my house there is a lake Where fire flies gather to drink Sometimes I see some of them sink And coming back shining brighter And when twilight rings nightamare bells Me and my friends stand out our cells We're getting out of all dead tree To the worms leaving company Don't try to Come too close Water has put a spell on me Lake is my only family Look inside My marble eyes Closer to me I'll dive into Our swamp is not too small for me and you Pale brother be a child Of the dead lake I'll dive into Our swamp is not too small for me and you Could sister be a child Of the dead lake Em wollof eciohc thgir eht edam ev'uoy Infant witch for eternity Lake is worthy the loneliness Forever dwelling in darkness I'll dive into Our swamp is not too small for me and you Pale brother be a child Of the dead lake I'll dive into Our swamp is not too small for me and you Cold sister be a child Of the dead lake","El-P","Blood","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197408",197594,"Tell me all your problems I'll save your soul It could make you feel better But you never really know Don't give up on tomorrow Save your scene It may not get any better Living isn't free Offer up solutions Do what you wanna do Remove all of the people who tell you lies about what you're going through But did you really wanna die This question now keeps repeating in my mind A shot heard in the night an unheard cry A fatal fight But did you really wanna die What did you hope to find Did you want to find the answers somewhere floating in the night Did you really wanna die Tell me I'm forgiven Save my soul One thing I've regretted is I'll never really know Value what's been given to you and me How many times we said it Living isn't free Don't think you can make it I can understand A phone call far away To lend a helping hand Don't think I can make it Give it one more try Don't think I can take it Can't believe you'd really wanna die I'd Help you give it one more try Did you really wanna die Help you give it one more try I know you didn't wanna die From words that you would write Now they're the only thing that help me make it through the night I know you didn't wanna die","El-P","Constellation Funk","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197409",197595,"A world full of pollution A shit infested sea We'll make our own solutions Take 'em down make 'em see You can't dump in the ocean Waste from your endless greed Come to our own conclusions Must unite to be free Cause salvation's on it's way When we are united there's nothing standing in our way On our own agenda and we're gone have our say You're never gone stop us we're never gonna go away go away we're never gonan go away Corporations run the nation We have to make a stance Let's start a revolution if we can't no one can We must be represented or it's not democracy Let's put our minds together and soon comes victory Cause salvation's on it's way When we are united there's nothing standing in our way On our own agenda and we're gone have our say You're never gone stop us we're never gonna go away go away we're never gonna go away What good is government when they just want to govern me We'll make our own decisions take 'em down make 'em see We got to stand together We got make some noise scream Numbers can change the system With one sound with one voice Cause salvation's on it's way When we are united there's nothing standing in our way On our own agenda and we're gone have our say You're never gone stop us we're never gonna go away go away we're never gonna go away go away we're never gonna go away","El-P","Lazerfaces' Warning","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197410",197596,"I've heard it all before Could hear it all a thousand times more Playing with me all the time No one feels the same And sanity is all a game Locked up deep inside my mind Hey die you want an alibi Hey quit you want to get a fix Hey try you'll never make it tonight You can feel it deep inside All of the illusions for myself What if I try to make amends for someone else What if I try to change the way I'm feeling deep inside What if I died filled with sorrow wanting another try No one can face the truth Was there nothing more that you could do What would you do different next time Keep turning from the past The future's coming much to fast Or is it all in my mind Hey die you want an alibi Hey quit you want to get a fix Hey try you'll never make it tonight You can feel it deep inside All of the illusions for myself What if I try to make amends for someone else What if I try to change the way I'm feeling deep inside What if I died filled with sorrow wanting another try wanting another try wanting another try wanting another try Hey die you want an alibi Hey quit you want to get a fix Hey try you'll never make it tonight wanting another try hey die wanting another try hey quit wanting another try hey try wanting another try to get it right","El-P","Dr. Hellno And The Praying Mantus","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197411",197597,"And so you spread your lies won't face reality And endless fight a struggle to be free Close minded fools and their hypocrisy The endless time you take away from me I don't need your sympathy Why do you think your better than me Idleness antipathy Why do you want to stop our scene Your way of life the paths you choose You will never try so you can only loose Broken mirrors shattered glass You can sell your soul but you are going nowhere fast And so you exercise your own free will I exercise my fucking right to kill Vicious lies you propagate your swill Of you're whole kind I've had my fill You're so transparent you don't think I can see right through you all Of your venom directed reflected right back on yourself Give your opinion to anyone who will listen to you But I wish you would just give it to someone else All I get from you is some bullshit attitude I see it in your eyes but you don't realize I'm waiting for the day when you'll see a better way We may not be so kind to you next time And so you spread your lies won't face reality And endless fight a struggle to be free Close minded fools and their hypocrisy I've got ideals you can't take away from me","El-P","T.O.J.","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197412",197598,"Every time I turn around I see places that look so unreal Every time I try to say exactly how I feel And when I look at you I see a different side each and every time I try to find another place there's nothing I can find I wanna say feel it slipping away It happens ever time you're in my mind I want to say things that to you are true But I'm not sure about you I'll never be who you want me to be Gotta take some time in my life Won't ever know until I try I just gotta know why Wouldn't you like all the best things out of life All you got to do is just try then run for your life All you gotta do is what's best for you All you gotta do is get through and run for your life A silence speaks to me a voice that seems so far away The unheard cries of wasted lives I hear them everyday Left in this sullen room I search for things that I can find To hold on to to help me through nothing can be divined All of these images start crumbling from my memory I search my mind go back in time to the way things used to be","El-P","Stepfather Factory","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197413",197599,"First you're on a roll and then you loose control Then you can't decide you think you lost your mind When you wanna get it but now it is too late Nothing you can say your anger turns to hate Your body gets excited preparing for the dance No time to be afraid nothing is left to chance Can't avoid the feeling your world's about to end The secret is revealed one day you'll wake up dead You wanna live You'll never make it Immortal state of mind but we're the dying kind Extinguishing the breed throughout all history Never can surrender you can't give up the game Never won the fight you best prepare to die When you hear those voices calling you to the grave Stop wasting all your days start living right away Or soon you will regret it your chances have all gone One message left to send your life will soon end You will be sorry when it's all gone You've lost your chance to make some history You've lost the game and now you'll see there's no escape mortality You think you have a future but you're wrong You are wrong","El-P","Accidents Don't Happen","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197414",197600,"People all around us are covering up their eyes Hard to find the answers believing all the lies Wonder when we'll stop it when will all of this end Got one last message to send We're killing off the planet the end is drawing near Brother fighting brother a world interned by fear If we don't try and stop it we slowly start to die Got this one last chance to try If you want a future then you decide It's crumbling all around you it happens here so many times Must be some solutions to find a way If we don't get some answers one day soon you can bet we're going to pay There's got to be a way So give us one good sign to decide whose side we're on Cause we're running out of time Millennium upon us and still we are denied Fruits of public labor unevenly supplied Prosperity is limited to just a precious few Only one thing left to do Ancients spent religions serve to separate the race Into tribes that fight each other system must be replaced Xenophobic zealots are preparing for war What is it we're fighting for Nation of hypocrisy discontent of lunacy Afraid we'll never see the signs Start the quest to find the truth Take no more of this abuse or one day you will find you running out of time","El-P","The Nang","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197415",197601,"Been stuck on the outside since I can't remember when Got up just long enough for them to beat me down again They crawl inside my mind hoping there to find Ways to be fucking with my head They'll never get the best of me I'm fighting back until I'm dead Cause I've been used been abused I've been bruised I've been broken And I'm backed up against the wall But my will to survive can't be stolen And you can't make me fall Halfwits and dim pundits try to ruin my good name Parents and therapists tell me I'm the one to blame They say take it like a man but I can't understand Why they won't leave me alone Best friends and enemies together on my own again","El-P","Truancy","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197416",197602,"You got a problem you don't know it Don't know how long you can suffer it And it burns you can feel it till the bitter end It didn't have to be this way You could have carried on Another chance for you to test your freedom Where did it go wrong Don't know how long it's been inside you But you weren't feeling right Together we could always solve you problems But now you're out of sight How many times did I ask you What's going on Didn't we have so many thought in common Where did it go wrong Ain't no use in denying with each word spoken you give yourself away Your troubles are multiplying you lying as soon as you are gone face You're final day Don't know when it's gone come your final day You didn't think that I would notice I see it in your eyes The tragic flaw was you forgot to back up all your alibis You kept it hidden deep inside you How you were feeling then Did you give all of your time to someone Was the time well spend You got a problem you don't know it Don't know how long you can suffer it And it burns you can feel it till the bitter end All that's hidden within you is worth repeating Say what you want to say You got to try and just get through What's in you or soon you are gone face Your final day","El-P","Delorean","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197417",197603,"Society We all know there's something wrong and we've known it all along Sincerity You may think there's no one else till they put you on a shelf Society Pay your taxes stand in line help them plan for your demise Society Crush the weak to get your share cause nobody's playing fair And no one cares How long you pray makes no difference today When your society devises how you'll pay When finding the truth makes no difference to you Anyway you look at it you're gone get screwed You lose Society No one here can get along cause our history's to long Sincerity Think you're going with the flow but you never really know Society To all the leaders it's a game and it's making you insane Society Data patterns are supplied proof tap back up all the lies we're hardly alive How long you pray makes no difference today When your society devices how you'll pay When finding the truth makes no difference to you Anyway you look at it you're gone get screwed You lose Society We all know there's something wrong and we've known it all along Sincerity You may think there's no one else till they put you on a shelf Society Think you're going with the flow but you never really know Society Data patterns are supplied proof tap back up all the lies Society4x","El-P","Dead Disnee","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197418",197604,"Get A Life Wake up with the feeling the whole world got you down Pressure that keeps building got you dragging on the ground Chaos keeps on closing in no answers to be found For what you are feeling now Danger that surrounds you it gets worse here everyday Criminals in power want to take your rights away Never hear your protest they won't let you have your say Can't find a better way but you don't try Just sit there and whine about your decline I think it's pathetic sort of life you choose Methods abused solutions refused Good for you but some day you will loose your life Without even giving it a try Depression's the only thing you'll find Give it one chance before you die Just got one day to get a life Everyday procrastinate you won't get very far Listen to religion try and tell you who you are Marionettes on TV sets parade across your screen Don't know what it all means Think there is no point in trying to get up each day When problems that confound you only speed your slow decay Future's relegated to a bland pathetic waste Can't find a better way but you don't try Just sit there and whine about your decline I think it's pathetic sort of life you choose Methods abused solutions refused Good for you but some day you will loose your life Without even giving it a try Depression's the only thing you'll find Give it one chance before you die Just got one day to get a life Know you'll never make it you don't even want to try Waiting for the day when you can curl up and die No one's gonna listen the world's out to get you Blame anyone you want you get the life you choose So when you gonna get a clue The world's not gonna wait for you Only you can make it all come true A neverending struggle but one day you'll see the light May not think you'll make it don't give up without a fight Keep fast to aspirations of what you think is right Fight on with all your might But you don't try Sit there and whine about your decline I think it's pathetic sort of life you choose Methods abused solutions refused Good for you but some day you will loose your life","El-P","Tuned Mass Damper","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197419",197605,"A burning plane as it's going down the last scream before it hits the ground A lost ship on a raging sea a blinking distress signal of emergency A run away train careening off the tracks the last breath before a heart attack The earthquake as it shakes your room promising falling skies in impending doom Chorus One chance you feel it before you meet with your destiny One chance you need it to come to terms with mortality All that's important to me Everything inside of me All that's trivial will fade and soon recede you will see when on a date with destiny Look in the jaws of your own demise watch your life pass before your eyes Did you live like a dream come true or did you just survive Did you do all you could do In a fall from a burning tower What would you do with just one more hour Live that hour out everyday Like it was your last you'll live much better that way Chorus 2X When you're on a date with destiny You're on a date with destiny 3x","El-P","Deep Space 9mm","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197420",197606,"Look all around you there's a war that's going on A struggle against the odds that's breaking out and must be won They're getting ready with the weapons they have found Take inspiration from the sound See it in the faces of the people everyday We need to take control and find some ammo right away Our cause is righteous and we're gonna have our say Get ready for the judgement day Go ahead and try Or kiss your ass goodbye People of society are running for their lives Get up now and go Or you're never gonna know Never gonna make it in your houses lying low Give it one good try Give it all and fight till you die A puppet government they're dying in the streets Families are breaking up cause underpaids can't make ends meet The establishment has put their money underground Cause they all know what's coming down A lucky precious few with money in their banks Can't imagine what it's like to find yourself in homeless ranks They've got no conscience for the ones who won't survive The time for payback has arrived Go ahead and try Or kiss your ass goodbye People of society are running for their lives Get up now and go Or you're never gonna know Never gonna make it in your houses lying low Give it one good try Give it all and fight till you die All alone in your own society Outside are the cries of the lives in misery Is it an evil plot of a false democracy Subjugating souls just dying to be free Look all around you there's a war that's going on A struggle against the odds that's breaking out and must be won They're getting ready with the weapons they have found Take inspiration from the sound Go ahead and try Or kiss your ass goodbye People of society are running for their lives Get up now and go Or you're never gonna know Never gonna make it in your houses lying low Give it one good try Give it all and fight till you die FIGHT TILL YOU DIE FIGHT TILL YOU DIE FIGHT TILL YOU DIE","El-P","Squeegee Man Shooting","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
"197421",197607,"Feeling too comfortable in my thoughts Life's drifting away day by day Starting to wonder off and see that I'm alone If this is fate should I leave or stay So I guess that this is starting over Back to when I was your fourleaf clover Don't make a sound This is the part where I let you where I let you down The problem is is you thought that you had me at hello You were wrong so damn wrong It's a summer with no lover Well I could never look forward to something more So I guess that this is starting over Back to when I was your fourleaf clover So don't make a sound This is the part where I let you where I let you down Hold your hands high read between the lines When I still had time Well I could never look forward to something more To a summer with no lover I could never look forward to something more Feeling too comfortable in my head starting to wonder if you did it on your own So I guess this is starting over Back to when I was your fourleaf clover So don't make a sound This is the part where I let you where I let you down So I guess that this is starting over Hold your hands high Back to when I was your fourleaf clover Read between the lines So don't make a sound Where I still had time This is the part where I let you down I let you down","El-P","Fantastic Damage","El-P:Fantastic_Damage_(2002)","Underground Hip Hop","2002"
